int_id,200907,200910,201001,201004,201007,201010,201101,201104,201107,201110,201201,201204,201207,201210,201301,201304,201307,201310,201401,201404,201407,201410,201501,201504,201507,201510,201602,201606,201610,201702,201706,201710,201802,201806,201810,201812,201902,201906,201910,202002,202006,202010,202102,202106,202110,202202,202206,202210,202302,202306,202310,200907_sm,200910_sm,201001_sm,201004_sm,201007_sm,201010_sm,201101_sm,201104_sm,201107_sm,201110_sm,201201_sm,201204_sm,201207_sm,201210_sm,201301_sm,201304_sm,201307_sm,201310_sm,201401_sm,201404_sm,201407_sm,201410_sm,201501_sm,201504_sm,201507_sm,201510_sm,201602_sm,201606_sm,201610_sm,201702_sm,201706_sm,201710_sm,201802_sm,201806_sm,201810_sm,201812_sm,201902_sm,201906_sm,201910_sm,202002_sm,202006_sm,202010_sm,202102_sm,202106_sm,202110_sm,202202_sm,202206_sm,202210_sm,202302_sm,202306_sm,202310_sm
2156,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.014126352,-0.011835587,-0.006726114,0.010135372750719487,0.006276169,-0.00127011,-0.01180564,-0.009725448,-0.013325218,-0.000783284,0.010190161566836794,-0.001408368,0.003954938,0.005488104,0.000764006,0.001784369,0.010330802030226148,0.001086098,-0.006071439,-0.005247635,-0.01288527,-0.004052056,-0.001629847,-0.004235207,-0.008697658,-0.01053105,-0.002563965,0.001028889,-0.00170625,-0.01083843,-0.014631046,-0.001411045,-0.000427698,0.021560781956327307,0.00420156,-0.002690719,-0.007647347,0.005289529,0.032590088031437724,0.029993105,0.020113947050312168,0.004105637,0.004029792,0.006822382,-0.000103333,-0.007743427,-0.004369963,-0.009246454,0.011527370514127437,-0.000362043,
2157,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.008368516,-0.006919835,-0.00499834,0.009605215,0.00588954,-0.002338951,-0.008472691,-0.006286422,-0.006631774,-0.001364637,0.002484685,-0.003928618,-0.004704771,-0.001325588,-0.003376166,-0.001055561,0.00541038,0.000665342,-0.004161438,-0.0050468,-0.010679165,-0.005202854,-0.002808958,-0.004182646,-0.003875043,-0.006802682,-0.002680813,0.001141036,-0.00182711,-0.004883308,-0.007917595,-0.00041581,0.000560536,0.010847848413686731,0.005427735,-0.002350577,-0.002117812,0.008370459,0.026621898,0.023735589,0.017586308,0.00573336,0.005691982,0.005476869,-0.001408701,-0.004806693,-0.003616704,-0.003584299,0.000378673,-0.002679489,
2158,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.012531519,-0.009384929,-0.004349685,0.013164806351261684,0.007557573,-0.002020516,-0.009207638,-0.007024157,-0.010533657,-0.001382253,0.0081884,-0.003417386,-0.001594324,-0.000221635,-0.000445154,0.001885736,0.007083946,0.000803472,-0.00595631,-0.005868288,-0.011637652,-0.005968845,-0.004202048,-0.004931083,-0.005779883,-0.00818745,-0.006812982,-0.001677752,-0.003369944,-0.007555216,-0.010069877,0.001083313,0.001481022,0.010326517494640461,0.00417112,-0.004042196,-0.00418312,0.005614951,0.027580953,0.026611880687261488,0.019628267585128343,0.006250932,0.010148692,0.01048537,0.0017346,-0.00242477,-0.001891447,-0.004497378,0.004592961,-0.00136052,
2159,3,3,3,3,3,2,2,2,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,2,3,1,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.013739515,-0.009152346,-0.006123329,0.001998123,-0.00173031,-0.005478867,-0.009880592,-0.008895188,-0.013770066,-0.002704639,0.009855707,0.003139787,0.006042231,0.005067337,0.001173917,0.00489179,0.009560225,-0.00174807,-0.00403625,-0.000560335,-0.006876675,0.001547848,0.00426937,-0.003682075,-0.009276059,-0.006948617,-0.004136878,-0.001196241,0.001275654,-0.006201704,-0.00999282,4.48493431006666e-05,0.003661386,0.018880799512494276,0.006547829,-0.001698542,-0.004034651,0.00374833,0.019175239,0.018553966408821298,0.011500449303608593,0.004320036,0.001796901,0.003061514,0.001280904,-0.001695588,-0.000736969,-0.004406082,0.010850482546429372,0.000876481,
2160,3,3,3,3,3,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,1,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.007432729,-0.004591525,-0.002898821,0.008471148,0.006812608,9.55405495395704e-05,-0.004138974,-0.003570988,-0.008171422,0.000548165,0.010424705450229034,0.000608628,0.001811945,0.000949293,-0.001032196,-0.000109007,0.004126285,0.00097795,-0.001928226,-0.00292793,-0.007260514,-0.00314302,-0.002651162,-0.002483623,-0.002652373,-0.003550628,-0.004958745,0.000453022,3.723053184027047e-05,-0.004155135,-0.005526064,0.002817081,0.003583702,0.015122492652846495,0.004560647,-0.002006322,-0.001126633,0.002789839,0.016317633295936124,0.010841004261497469,0.0046343,0.001791607,0.002137567,0.001926049,-0.001262026,-0.004869276,-0.000244363,-0.003745725,-0.000343959,-0.00258071,
2161,3,3,3,3,3,2,2,2,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,1,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.012109745,-0.008260418,-0.004839526,0.003213039,-0.000761886,-0.004415968,-0.007235956,-0.006674413,-0.011502641,-0.003493953,0.005827739,0.002333868,0.00335687,0.000497081,-0.003197774,0.000443981,0.007216098,-0.00029777,-0.002228699,-0.002269866,-0.008163408,0.000589642,0.001904494,-0.002233411,-0.005224388,-0.004348426,-0.004221271,0.001376465,4.045843706990365e-05,-0.004348796,-0.00819848,0.000704242,0.005169275,0.013712132096770748,0.00618021,-0.000149019,-0.00086551,0.00730031,0.015912299624687806,0.015311770470361748,0.008985499,0.00274642,0.002706089,0.003250644,0.001976385,0.00126095,-0.001405117,-0.003457536,0.006527123,0.001764072,
2162,3,3,3,3,3,2,2,2,3,4,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,1,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.007199624,-0.005678216,-0.003215634,0.004058927,0.002566777,-0.001382625,-0.004375165,-0.00387596,-0.007379468,-0.000952579,0.008414882,0.001510005,0.000981315,-0.000671477,-0.001808591,-0.000115498,0.003381437,-0.000385318,-0.002425805,-0.001702529,-0.004274516,-0.001011878,-0.001589297,-0.001837317,-0.001989297,-0.003213188,-0.003698514,-0.0015332,-0.001446141,-0.004141724,-0.00556089,0.001694662,0.003031317,0.012899099,0.005335239,-0.001171739,-0.00016498,0.006092316,0.012204240180899984,0.011958369739457075,0.00668092,0.001488049,0.003073868,0.002477729,-0.000275769,-0.003368886,-0.001029223,-0.002818884,0.000420388,-0.001222082,
2163,3,3,3,3,3,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.010939855,-0.007792429,-0.005829217,0.003470333,0.001475418,-0.003397252,-0.006850008,-0.005864173,-0.008807787,-0.001093952,0.010987792544183276,0.000977548,0.00112969,0.001946125,-0.000944988,0.001698862,0.006343559,0.001505723,-0.002835571,-0.002985299,-0.007504855,-0.002660928,-0.001805712,-0.003366449,-0.006145875,-0.006188507,-0.004897809,-0.001632458,-0.001387145,-0.005359271,-0.007623552,0.00052038,0.001864408,0.014466707219835347,0.00637561,0.000974842,-0.001778174,0.004404057,0.015175152278970858,0.018066582789178894,0.010728918929817088,0.004644567,0.004291227,0.006135564,0.002874717,-0.002302661,-0.00225146,-0.003290892,0.00570582,-9.28E-05,
2164,3,3,3,3,3,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,3,2,3,2,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.011380408,-0.008255135,-0.005423888,0.009138011,0.005105117,-0.001770209,-0.007094143,-0.005396984,-0.010528844,-0.001142456,0.013046117955871664,0.000236079,0.002361716,0.001658812,0.000134537,0.001218642,0.00733669,0.002424886,-0.002151646,-0.003459482,-0.00934121,-0.003047958,-0.003815478,-0.003556718,-0.003268246,-0.006277176,-0.006340709,0.000551008,-0.00069362,-0.005347292,-0.008082079,0.002468246,0.004033285,0.018657817865129208,0.005821086,-0.000688721,-0.001598035,0.004538296,0.013580682728471313,0.012075155401941061,0.008250147,0.005471794,0.004331294,0.00691448,0.002639004,-0.003739504,-0.002332371,-0.003562801,0.00238856,-0.001147159,
2165,3,3,3,3,3,2,2,2,4,4,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,3,2,3,1,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.013280922,-0.011133039,-0.005308381,0.003911214,-0.003891622,-0.005497515,-0.008825285,-0.007470311,-0.011267431,-0.00193902,0.00499351,-0.002023391,-0.001555192,-0.004087933,-0.004903083,-0.000221868,0.006913597,-0.000266693,-0.0017977,-0.001317751,-0.00600916,0.002745528,0.002167448,0.000282571,0.000941618,-0.002742133,-0.000244683,0.006048819,0.000363315,-0.004372649,-0.007311069,0.002661696,0.005750314,0.012891853182938803,0.005976713,0.000918118,0.001218954,0.011120013979962071,0.014660007766603167,0.016754585169514426,0.009416772,0.002466953,0.00500741,0.004763439,0.001894106,0.000933318,-0.001387711,-0.002791455,0.004718079,0.001197362,
2166,3,3,3,3,3,2,2,2,3,4,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,3,2,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.012487911,-0.010523661,-0.00544901,0.003558534,-0.002369756,-0.00444101,-0.00786638,-0.006861376,-0.010589077,-0.001485364,0.005235292,-0.002210834,-0.000902349,-0.003174531,-0.004248081,-0.000615019,0.006710469,0.001175615,-0.00099183,-0.000465181,-0.004507424,0.00307799,0.002479132,0.00055217,0.000866417,-0.002819151,-0.000735949,0.005091755,0.000752197,-0.003837657,-0.006822321,0.002102064,0.004396867,0.013743503248686194,0.006060132,8.678271814670409e-05,0.000366071,0.009810916,0.017396977819141905,0.016974603413613145,0.009036493,0.002134147,0.003424792,0.003190018,0.000759358,-0.000859766,-0.00233543,-0.003643319,0.002393422,-0.000300281,
2167,3,3,3,3,3,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.011288319,-0.008650444,-0.005879541,0.005702093,-0.000100304,-0.004247224,-0.007864335,-0.006282562,-0.010567987,-0.00219818,0.010392016513483525,-0.000453424,0.000929627,0.000702513,-0.000884482,0.000607874,0.006341357,0.001483148,-0.002399146,-0.003338333,-0.008138021,-0.00246563,-0.00322366,-0.003332539,-0.003699645,-0.006157557,-0.005940558,0.00105817,-0.000894308,-0.004854346,-0.006805734,0.002308376,0.003109619,0.015473902,0.00509423,3.6341096766866502e-06,-0.000387726,0.006633046,0.016806889700931638,0.015736738878611187,0.010784291,0.004391428,0.00449061,0.007033513,0.003594005,-0.002080815,-0.001748278,-0.002815823,0.003955416,-0.000453604,
2168,3,3,3,3,3,2,2,2,4,4,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,3,3,2,3,1,99,2,2,3,3,2,2,3,3,3,3,3,4,4,3,3,3,-0.013344772,-0.011900842,-0.005568805,0.004097293,-0.002181286,-0.007345118,-0.013148032,-0.011606427,-0.017118068,-0.01072952,0.004596453,0.005431535,0.011318663,0.000636073,-0.002229092,0.003971965,0.009179945,-0.004766079,-0.008330381,-0.000614981,-0.006017868,0.000200483,0.004440576,-0.005299212,-0.011724503,-0.00632095,-0.005608647,-0.00041864,0.0072449,-0.003611568,-0.00840116,0.002623002,0.006364861,0.016671198589513807,0.014105507,0.002141623,-0.003753615,0.005037568,0.017100565829120208,0.014628362173001085,0.008032082,0.005609622,0.004822014,0.005933728,0.003142018,0.005136345,0.009142924,-0.000681526,0.003615033,-0.002138157,
2169,3,3,3,3,3,2,2,2,4,4,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,3,2,3,1,99,2,2,3,3,2,2,3,3,3,3,3,4,4,3,3,3,-0.007896528,-0.005189322,-0.005334569,-0.000427073,-0.001384692,-0.00370311,-0.00505928,-0.005500584,-0.008063865,-0.00798915,-0.00064846,0.002714734,0.004715309,-0.001754806,-0.00390592,-0.00035196,0.004779029,-0.005158898,-0.008679403,-0.002369771,-0.004927633,-0.003433335,-0.005520753,-0.002503753,-0.002747765,0.000874865,-0.000786705,0.0011721,0.003300388,0.000222511,-0.00435758,1.5199525902709213e-05,0.00598004,0.008041696,0.009872114,0.004731592,0.001685668,0.007539467,0.011176230963610504,0.009059668,0.003654839,0.001670439,0.001947495,0.005123941,0.002395765,0.002195561,0.001499142,-1.66E-05,0.001695983,0.003592826,
2170,3,3,3,3,3,2,2,2,3,4,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,3,1,99,2,2,3,3,2,2,3,3,3,3,3,4,4,3,3,3,-0.008834837,-0.008648513,-0.006507836,0.00250101,0.002741617,-0.000616974,-0.004368146,-0.004987807,-0.00886551,-0.005009984,0.00727655,0.002355979,-0.001661807,-0.00334355,-0.002688247,-0.001910728,0.004320153,0.000223505,-0.003731312,-0.001154273,-0.003882213,-0.001279013,-0.004117208,-0.004179817,-0.003119733,-0.002924611,-0.005010211,-0.000142399,0.001468774,-0.003555993,-0.006443747,-0.002017417,0.00655021,0.012360369534386888,0.013879277158088723,0.002024281,0.00074535,0.00693561,0.015196476049755684,0.018765519983221363,0.011236787464305798,0.002876023,0.002789089,0.002478751,0.00124023,-0.003489071,-0.003164256,-0.003339054,-0.003599978,-0.000380863,
2171,3,3,3,3,3,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,2,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.022153378,-0.026536343,-0.00975572,0.036093788,0.00908531,-0.005757837,-0.015330112,-0.010310219,-0.004623275,0.022889421098969014,0.025302873709652958,-0.002137648,0.015319733581660923,0.023918067130984537,0.000382918,0.009111849,0.016585134892051823,-0.002492973,-0.000973945,-0.002605766,-0.01974669,-0.000658991,0.002845824,-0.005179802,-0.000758482,-0.020912552,0.006991379,-0.002389795,-0.011656793,-0.017784943,-0.01911442,0.014841891375059865,0.013945502151424705,0.045292384,-0.000702374,-0.005952124,-0.020472366,0.003850606,0.021992963164423857,0.029611864,0.034488676,0.00677985,-0.006749707,-0.002561934,-0.010864089,-0.011547209,-0.006849376,-0.015729512,-0.007475742,-0.01996441,
2172,3,3,3,3,3,2,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.015983501,-0.010623162,-0.008120891,0.008660346,-0.000179087,-0.005768791,-0.013125417,-0.009520097,-0.013497795,-0.000503498,0.021857237,0.003104282,0.015580186941660938,0.005308443,0.000797084,0.00537306,0.005279554,-0.004655998,-0.003214491,0.002659403,-0.005491081,0.004720293,0.002078459,-0.002058628,0.001502867,-0.005206639,0.002244619,-0.006201099,-0.005014046,-0.012055482,-0.014538543,0.005113322,0.008347685,0.033947408017702324,0.008684643,-0.001391154,-0.002847123,0.012840791671769648,0.015675996,0.020112547990865946,0.003872267,-0.003502649,-0.002009768,0.002315229,-0.003570148,-0.009602919,0.000965561,-0.009851752,0.002962749,-0.003586033,
2173,3,3,3,3,3,2,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.033787417,-0.035380339,-0.003397802,0.054080771,0.015199993317371886,0.000233002,-0.023284159,-0.011776614,-0.013017635,0.024096207954794335,0.033526514,-0.004037044,0.019702226481181986,0.020018377,-0.003445279,0.007675659,0.032749878961224985,0.002214925,-0.001505352,-0.005072163,-0.02851287,-0.009044878,0.006046677,-0.002811304,0.001310391,-0.032677478,0.002804446,-0.000988658,-0.014840869,-0.027326821,-0.026249613,0.017118465,0.024409049526801955,0.063137121,0.002572782,-0.012823438,-0.02662118,0.025246337708660666,0.03781003,0.042248455,0.045316221,0.003108651,-0.020971244,-0.005517869,-0.022536362,-0.021082357,-0.004326854,-0.02727379,-0.001180184,-0.027936975,
2174,3,3,3,3,3,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.010348929,-0.011018592,-0.005412735,0.021723709969879296,0.010611612,0.000617462,-0.004516741,-0.004347172,0.003061697,0.010167754516020755,0.014040061590908084,0.000933326,0.009197274,0.010230486419459305,0.000878215,0.004644706,0.006830026,-0.002011964,-0.001094854,-0.00111462,-0.010974563,-0.003632717,-0.000742163,-0.003880791,-0.000444783,-0.007654413,0.001443378,-0.004644925,-0.005892085,-0.0089569,-0.011672585,0.002211034,0.004580013,0.021710035311499308,0.0061893,0.000498494,-0.007143948,0.001724019,0.007368532,0.013049077162960207,0.015405183011975306,0.00354614,-0.004791364,-0.003385307,-0.005395338,-0.006872385,-0.000450214,-0.006820834,-0.006077607,-0.008733582,
2175,3,3,3,3,3,2,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.013725064,-0.011945419,-0.005930207,0.015115064430066747,-0.001319035,-0.00142031,-0.010041371,-0.008457954,-0.00694504,0.001305077,0.017786877403755858,0.002266046,0.013747441413511821,0.005706549,-0.001512991,0.003043588,0.006317239,-0.003589597,-0.003445069,0.000491712,-0.007686053,-0.000894524,-0.00150295,-0.003608556,0.003758691,-0.004744096,0.007922561,-0.004403393,-0.006446871,-0.010995982,-0.012871608,0.002021457,0.002603091,0.022578665040444208,0.009055712,-0.000118843,-0.005446742,0.010264173770718608,0.013736789428823842,0.018128131674656708,0.006737779,0.000255729,-0.001024804,8.179422069970921e-05,-0.003661579,-0.00373762,0.006851812,-0.007443608,-0.002277789,-0.006039963,
2176,3,3,3,3,3,2,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.011327425,-0.011480166,-0.005993312,0.018898867032380286,0.008392119,-0.000362864,-0.005215288,-0.004968256,-5.63E-05,0.00638465,0.013921635756943053,0.000687882,0.007488299,0.00756301,-0.000611339,0.003250632,0.006150183,-0.001216596,-0.002348211,-0.001034101,-0.00867141,-0.003542623,-0.001345352,-0.003955462,1.5508376236539226e-05,-0.007298302,0.001592913,-0.004739662,-0.006281269,-0.008950723,-0.010795677,0.00304773,0.004429025,0.019009424283132414,0.008605714,0.001055172,-0.005644962,0.00356683,0.009111847,0.012221185865775188,0.012513174099072535,0.003161839,-0.002009198,-0.000933618,-0.004095217,-0.004766584,0.00220009,-0.006062467,-0.003620622,-0.006928401,
2177,3,3,3,3,3,2,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,99,2,2,2,3,2,2,3,3,3,3,3,4,4,3,3,3,-0.013520168,-0.008121048,-0.005698418,0.006511714,-0.000275908,-0.004535496,-0.011129834,-0.008983749,-0.013447692,-0.000906163,0.021361402,0.005185331,0.012962073372909746,0.003147371,-0.002128983,0.002057298,-0.002141234,-0.005651008,-0.004898381,0.002143559,-0.005911292,0.007127055,0.003488276,-0.00194002,0.003120481,-0.004069317,-0.00365014,-0.007659984,-0.003229418,-0.009879757,-0.012954288,0.009929846,0.012216173761407816,0.031477914,0.010735572494255899,-0.001090188,-0.001934683,0.005739951,0.012802366071264165,0.014649600999352148,0.00115121,-0.005620558,0.001520977,0.000444559,-0.003567844,-0.009198554,-0.003923608,-0.008203975,0.006590862,-0.000913841,
2178,3,3,3,3,3,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,3,2,3,2,99,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.037974456,-0.052288109,-0.023271984,0.055480853,0.018603596366146252,-0.005217095,-0.029242758,-0.014109007,-0.012701829,0.029238230164515468,0.043673345,-0.002591531,0.033419366672779775,0.046334246,0.008324143,0.017348789422347872,0.028355161614209697,0.000949306,-0.001385676,-0.004775541,-0.03597575,-0.013746052,0.006105691,-0.011989798,-0.006700271,-0.04312369,0.010878615038360916,-0.003295779,-0.011512916,-0.028811514,-0.039018883,0.022020370405601345,0.018227644077077214,0.08370595,0.011308841683079019,-0.01125457,-0.027376175,0.028448459362267597,0.053067501,0.04486416,0.052038340083350544,0.001325704,-0.012007845,-0.001725111,-0.022144577,-0.02640978,-0.010020251,-0.026303087,0.000281035,-0.034526054,
2179,3,3,3,3,3,2,2,2,4,4,3,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,3,3,3,3,2,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.009268312,-0.009476369,-0.00451504,0.007792697,0.012331867900770652,-0.004578924,-0.012211588,-0.008307415,-0.017648132,-0.004176786,0.015919915,0.001397591,0.002256438,0.017400152,0.000992928,0.00284837,0.005513522,-0.004906012,-0.005751059,-0.003377824,-0.010985959,0.002609191,0.000799911,-0.000476419,-9.19E-05,-0.006418073,0.010543198387174942,0.002713703,-0.000523484,-0.011657996,-0.011386871,0.003371321,0.002064639,0.019530026,0.000798592,-0.006640224,-0.010467841,0.004366513,0.024818041736478516,0.016221255188230296,0.021476436434339642,0.009827541,-0.002743236,-0.001895903,-0.009756291,0.002568996,-0.00310648,-0.009815845,0.011493154202442193,-0.005464952,
2180,3,3,3,3,3,2,2,2,4,4,3,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,3,3,2,3,1,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.014933014,-0.011136252,-0.003935121,0.006935319,0.010085830980768557,-0.004082743,-0.015799923,-0.01234975,-0.023491719,-0.00485783,0.022781534,0.004225145,0.013878982,0.013243622347139302,0.002490674,0.012042190798988134,0.011135285089795385,-0.006893571,-0.008867641,0.001090741,-0.009093563,0.006756285,0.005656587,-0.005695386,-0.012232454,-0.009678607,0.00287521,0.003067594,0.004459258,-0.013858323,-0.013304388,0.006519381,0.007796305,0.036819462311597335,0.005305104,-0.002637016,-0.014185252,0.004182099,0.030553992343350052,0.021414279198059064,0.016904704917508753,0.001692105,-0.002782042,0.000927772,-0.007658002,-0.003921449,-0.005379254,-0.012038286,0.008632947,-0.005981479,
2181,2,2,2,2,2,2,2,2,2,1,3,3,1,1,1,2,2,1,99,99,3,2,2,2,2,2,2,2,2,3,3,4,4,3,3,99,2,3,3,3,3,99,99,3,3,4,3,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2182,3,3,3,3,3,2,2,2,4,4,3,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,3,3,3,3,1,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.015041618,-0.012171515,-0.001896758,0.008757203,0.014052497252123404,-0.002039863,-0.012543111,-0.010444216,-0.021658788,-0.003605933,0.018330661678191956,0.005411387,0.016072381,0.010694744494685379,0.002908055,0.013003438398300194,0.011147637880640104,-0.00663146,-0.007086163,0.003644668,-0.007122488,0.006814124,0.008676087,-0.006328271,-0.011844847,-0.011615031,-0.000907237,-0.000816028,0.003488789,-0.013004337,-0.010013831,0.008214471,0.004842116,0.029745126,0.009499793,-0.000206991,-0.013720637,0.00482596,0.022785480558923113,0.015331206594055357,0.012447125358448781,0.00234122,-0.003062255,0.002275785,-0.003382218,-0.007163705,-0.005932207,-0.010571525,0.008240294,-0.004592775,
2183,3,3,3,3,3,2,2,2,4,4,3,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,3,3,2,3,1,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.01115446,-0.006989539,-5.88E-06,0.006321448,0.008808729,-0.002812781,-0.00634619,-0.004728244,-0.014525623,-0.00359754,0.011230186133578823,0.002523314,0.007333047,0.005725137,-0.000292673,0.002552296,0.001295188,-0.005057431,-0.002349416,-0.000583692,-0.00735469,-0.000681174,-0.001363698,-0.003179618,-0.002806377,-0.005689457,0.001106095,-0.003079736,-0.000495406,-0.00813731,-0.003396031,0.007364523,0.001825882,0.018584825,0.004593244,0.002096935,-0.006262314,0.007677031,0.017418929454693442,0.010563607104410636,0.011074481096320254,0.000252592,-0.00155607,0.001279289,-0.004545599,-0.002870256,-0.003596896,-0.005996732,0.009610967,-0.001782028,
2184,3,3,3,3,3,2,2,2,3,4,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,3,2,2,1,99,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-0.020466808,-0.013862712,-0.008613784,0.005404092,0.010737422153504345,-0.001665087,-0.014371606,-0.010643591,-0.021492929,-0.007740785,0.022252669268602705,0.000590043,0.006230163,0.016249034187400316,-0.00222284,0.003069004,0.008006937,-0.003950551,-0.010297519,-0.002087351,-0.013851584,0.000888021,-0.001890013,-0.004552243,-0.011520577,-0.011697452,0.007019901,0.00734224,-0.000481168,-0.0134533,-0.016879281,0.002069707,0.007822332,0.034442311,0.000453359,-0.008044599,-0.011678089,0.004504066,0.033745544,0.035270129,0.036225373764275766,0.015190394374418659,0.003760107,0.001817257,-0.007248445,-0.002594014,-0.003684174,-0.011420517,0.008562848,-0.0069805,
2185,3,3,3,3,3,2,2,2,4,4,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,2,3,3,3,3,1,99,2,2,3,3,2,2,3,3,3,3,3,4,4,3,3,3,-0.005828432,-0.007060896,-0.003105726,0.004812653,0.001314131,-0.006565642,-0.009430974,-0.00550431,-0.012263873,-0.009153791,0.004575042,0.004152782,0.011395530808137079,0.001527627,0.000556926,0.005643643,0.004346566,-0.006663522,-0.006600883,0.001640685,-0.004367407,-0.003232635,-0.000555042,-0.002935269,-0.002488342,0.002547586,0.002696403,-0.002672859,0.004316916,-0.004017971,-0.004632648,0.006622893,0.002703315,0.008902004,0.008885916,0.004821996,-0.003171975,0.005018003,0.003466634,0.002881895,0.000559187,0.004795754,0.001841479,0.005839213,0.001850277,-0.002880603,0.004141601,-0.002335925,0.00093348,0.002038438,
